Epoch,Id,Simplified Expr,Proof,Length Reduced
1,269,"v2 <= (v0 + v1) + 127 && ((v0 + v1) + 127) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,270,"v2 <= (v0 + v1) + 127 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,271,"v2 <= (v0 + v1) + 127 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= (v0 + v1) + 121","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,272,"v2 <= (v0 + v1) + 127 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,273,v2 <= v2 && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2,"Any[(13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1), (13, 1)]",0.0
1,274,v2 <= v2 && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= (v0 + v1) + 121,"Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,275,"v2 <= v2 && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,276,v2 <= v2 && ((v0 + v1) + 127) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2,"Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,277,v2 <= v2 && ((v0 + v1) + 127) - 6 <= (v0 + v1) + 121,"Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,278,"v2 <= v2 && ((v0 + v1) + 127) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,279,"v2 <= v2 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,280,"v2 <= v2 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= (v0 + v1) + 121","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,281,"v2 <= v2 && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,282,"v2 <= min((v0 + v1) + 127, v2) && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,283,"v2 <= min((v0 + v1) + 127, v2) && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= (v0 + v1) + 121","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,284,"v2 <= min((v0 + v1) + 127, v2) && (((((v0 + v1) - v2) + 134) / 8) * 8 + v2) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,285,"v2 <= min((v0 + v1) + 127, v2) && ((v0 + v1) + 127) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,286,"v2 <= min((v0 + v1) + 127, v2) && ((v0 + v1) + 127) - 6 <= (v0 + v1) + 121","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,287,"v2 <= min((v0 + v1) + 127, v2) && ((v0 + v1) + 127) - 6 <= min(((((v0 + v1) - v2) + 136) / 16) * 16 + v2, (v0 + v1) + 121)","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
1,288,"v2 <= min((v0 + v1) + 127, v2) && min(((((v0 + v1) - v2) + 134) / 8) * 8 + v2, (v0 + v1) + 127) - 6 <= ((((v0 + v1) - v2) + 136) / 16) * 16 + v2","Any[(8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1), (8, 1), (7, 1)]",0.0
