Epoch,Id,Simplified Expr,Proof,Length Reduced
1,122,"min(((v0 - v1) + (12 + v1)) + 124, v0) <= v1 + (v0 - v1)","Any[(34, 1), (17, 1), (13, 5), (31, 1), (33, 1), (13, 5), (35, 1), (7, 1), (25, 1), (8, 2)]",8.0
1,123,v0 + 12 <= ((((v0 - v1) + 151) + 6) + (v1 + 51)) - 126,"Any[(35, 1), (34, 1), (34, 1), (17, 3), (17, 2), (31, 1), (17, 1), (10, 1), (11, 1), (8, 1)]",16.0
1,124,v0 - v1 <= (((((6 + 13) + v0) + 51) - 126) - v1) - 12,"Any[(35, 1), (34, 1), (34, 1), (17, 2), (17, 1), (34, 1), (13, 3), (9, 1), (8, 2), (11, 1)]",12.0
1,125,v0 + 12 <= (((((v0 - v1) + 13) + 6) + v1) + 51) - 126,"Any[(35, 1), (34, 1), (34, 1), (17, 3), (44, 1), (31, 1), (17, 2), (17, 1), (10, 1), (11, 1)]",22.0
1,126,v0 - 51 <= v0 + 19,"Any[(8, 1), (35, 1), (33, 1), (17, 1), (35, 1), (13, 4), (33, 1), (10, 1), (11, 1), (1, 1)]",10.0
1,127,"(min(v0 + (12 + 126), v0) - 51) - (((v0 - v1) + 13) + 6) <= v1","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (8, 1)]",12.0
1,128,1,"Any[(13, 1), (34, 1), (17, 2), (17, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",20.0
1,129,4 + 121 <= 122,"Any[(13, 1), (17, 1), (9, 1), (26, 1)]",12.0
1,130,1,"Any[(34, 1), (17, 1), (13, 1), (31, 1), (10, 1), (26, 1), (34, 1), (2, 1), (30, 1)]",16.0
1,131,1,"Any[(8, 1), (1, 1), (24, 1)]",12.0
1,132,1,"Any[(8, 1), (13, 1), (34, 1), (1, 1), (17, 1), (44, 1), (31, 1), (26, 1), (24, 1)]",22.0
1,133,1,"Any[(13, 1), (34, 1), (17, 1), (44, 1), (31, 1), (9, 1), (13, 2), (26, 1), (1, 1), (24, 1)]",22.0
1,134,(((v0 - v1) + 12) + (v1 + 3)) - ((((v0 - v1) + 28) + v1) + 6) <= 115,"Any[(8, 1), (35, 1), (34, 1), (17, 3), (17, 2), (31, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",16.0
1,135,v0 <= (((((v0 + (13 + 6)) + 115) - 3) - v1) - 12) + v1,"Any[(35, 1), (34, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (10, 2), (11, 1), (8, 2)]",12.0
1,136,"v0 + 12 <= ((v2 + ((min(((v0 - v1) + 28) + v1, v0 + 13) - v2) + 6)) + 115) - 3","Any[(35, 1), (34, 1), (34, 1), (17, 3), (17, 2), (31, 1), (17, 1), (13, 4), (10, 1), (11, 1)]",16.0
1,137,(v0 + 12) + 3 <= (((((((v0 - v1) + 28) + v1) - v2) + 2) + v2) + 13) - 13,"Any[(34, 1), (34, 1), (34, 1), (17, 3), (17, 2), (31, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",16.0
1,138,v0 - v1 <= ((((2 + (v0 + 13)) + 13) - 16) - v1) - 12,"Any[(8, 1), (34, 1), (34, 1), (17, 2), (17, 1), (34, 1), (13, 3), (1, 1), (8, 2), (11, 1)]",14.0
1,139,"(((v0 - v1) + 12) + v1) + 3 <= ((min(((v0 - v1) + 28) + v1, v0 + 13) + 2) + 13) - 13","Any[(34, 1), (34, 1), (34, 1), (17, 3), (17, 2), (31, 1), (31, 1), (17, 1), (10, 4), (11, 1)]",16.0
1,140,(v0 + 12) + 16 <= v0 + 13,"Any[(8, 1), (34, 1), (34, 1), (17, 1), (13, 3), (31, 1), (31, 1), (10, 2), (11, 1), (1, 1)]",10.0
1,141,"(((v0 - v1) + 12) + v1) + 3 <= (min(((min(v0 + 28, v0 + 13) - v2) + 2) + v2, v0) + 13) - 13","Any[(34, 1), (34, 1), (34, 1), (17, 3), (17, 2), (31, 1), (31, 1), (17, 1), (10, 4), (11, 1)]",16.0
1,142,v0 <= ((((v0 + 28) - 16) - v1) - 12) + v1,"Any[(8, 1), (34, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (10, 1), (11, 1), (1, 1)]",14.0
1,143,"(((v0 - v1) + 12) + v1) + 16 <= min(min(((min(((v0 - v1) + 28) + v1, v0 + 13) - v2) + 2) + v2, v0) + 13, ((v0 - v1) + 28) + v1)","Any[(8, 1), (34, 1), (34, 1), (17, 4), (17, 3), (31, 1), (31, 1), (17, 2), (17, 1), (1, 1)]",18.0
1,144,v0 <= ((28 + (v0 - v1)) + v1) + 2,"Any[(34, 1), (17, 2), (17, 1), (31, 1), (33, 1), (13, 5), (35, 1), (26, 1), (10, 1), (11, 1)]",16.0
1,145,v0 <= 2 + (13 + v0),"Any[(34, 1), (17, 1), (13, 4), (31, 1), (33, 1), (13, 3), (8, 1), (11, 1), (35, 1), (26, 1)]",12.0
1,146,"v0 <= min(((v0 - v1) + 28) + v1, 13 + v0) + 2","Any[(34, 1), (17, 2), (17, 1), (31, 1), (33, 1), (13, 6), (35, 1), (26, 1), (10, 1), (11, 1)]",16.0
1,147,1,"Any[(24, 1)]",6.0
1,148,"v0 <= min((((v0 + 13) - v2) + 2) + v2, v0)","Any[(34, 1), (17, 2), (17, 1), (31, 1), (33, 1), (10, 2), (11, 1), (44, 1), (35, 1), (26, 1)]",20.0
1,149,"min((((v0 - v1) + 12) + v1) + 3, v0) <= (((v0 + 28) - v2) + 2) + v2","Any[(34, 1), (17, 3), (17, 2), (31, 1), (33, 1), (17, 1), (35, 1), (26, 1), (10, 4), (11, 1)]",20.0
1,150,"min((((v0 - v1) + 12) + v1) + 3, v0) <= (13 + v0) + 2","Any[(34, 1), (17, 2), (17, 1), (31, 1), (33, 1), (13, 7), (35, 1), (26, 1), (10, 3), (11, 1)]",16.0
1,151,"min((((v0 - v1) + 12) + v1) + 3, v0) <= min(((v0 - v1) + 28) + v1, v0 + 13) + 2","Any[(34, 1), (17, 3), (17, 2), (31, 1), (33, 1), (17, 1), (35, 1), (26, 1), (10, 3), (11, 1)]",20.0
1,152,"min((12 + v0) + 3, v0) <= v0","Any[(34, 1), (17, 1), (13, 4), (31, 1), (26, 1), (13, 3), (8, 2), (11, 1)]",12.0
1,153,"min((((v0 - v1) + 12) + v1) + 3, v0) <= min(min(((v0 - v1) + 28) + v1, v0 + 13) + 2, v0)","Any[(34, 1), (17, 3), (17, 2), (31, 1), (33, 1), (17, 1), (35, 1), (26, 1), (10, 3), (11, 1)]",20.0
1,154,1,"Any[(34, 1), (17, 2), (17, 1), (31, 1), (25, 1), (33, 1), (13, 1), (35, 1), (25, 1), (30, 1)]",22.0
1,155,121 <= 114,"Any[(17, 1), (13, 2), (8, 1), (11, 1), (26, 1)]",12.0
1,156,1,"Any[(24, 1)]",6.0
1,157,114 <= (v0 + 114) - v0,"Any[(13, 1), (34, 1), (17, 1), (10, 1), (11, 1), (44, 1)]",12.0
1,158,1,"Any[(33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1), (35, 1), (24, 1)]",18.0
1,159,1,"Any[(24, 1)]",38.0
1,160,v7 + v3 <= (v2 * 61 + ((v4 + v3 * 4) + v5)) + v7,"Any[(34, 1), (15, 2), (15, 1), (34, 1), (13, 7), (13, 6), (31, 1), (31, 1), (13, 1), (26, 1)]",12.0
1,161,"min(v2 * 61 + (v5 + (v4 + v3 * 4)), v3) + v7 <= (v2 * 61 + ((v3 * 4 + v4) + v5)) + v7","Any[(34, 1), (15, 2), (15, 1), (34, 1), (13, 10), (13, 9), (31, 1), (31, 1), (13, 1), (26, 1)]",12.0
1,162,1,"Any[(24, 1)]",38.0
1,163,v7 + v3 <= (v2 * 61 + ((v4 + v3 * 8) + v5)) + v7,"Any[(34, 1), (15, 2), (15, 1), (34, 1), (13, 7), (13, 6), (31, 1), (31, 1), (13, 1), (26, 1)]",12.0
1,164,"min(v2 * 61 + (v5 + (v4 + v3 * 8)), v3) + v7 <= (v2 * 61 + ((v3 * 8 + v4) + v5)) + v7","Any[(34, 1), (15, 2), (15, 1), (34, 1), (13, 10), (13, 9), (31, 1), (31, 1), (13, 1), (26, 1)]",12.0
1,165,v0 + (v1 + 121) <= (v0 + v1) + 125 && ((((v0 + v1) - v2) + 132) + v2) - ((((v0 + v1) - v2) + 136) + v2) <= 4,"Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (31, 1), (17, 1)]",8.0
1,166,v0 + v1 <= ((v0 + v1) + 125) - 121 && ((v0 + v1) + 132) - ((v0 + v1) + 121) <= 4,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,167,"v0 + v1 <= ((v0 + v1) + 125) - 121 && ((((v0 + v1) - v2) + 132) + v2) - min(((v0 + v1) - v2) + (136 + v2), (v0 + v1) + 121) <= 4","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 2), (17, 1), (8, 3)]",8.0
1,168,v0 <= (((v0 + v1) + 125) - 121) - v1 && (v0 + v1) + 125 <= ((v0 + v1) + 136) + 4,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 4), (11, 1)]",8.0
1,169,v0 <= (((v0 + v1) + 125) - 121) - v1 && 125 <= 121 + 4,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,170,"v0 <= (((v0 + v1) + 125) - 121) - v1 && (v0 + v1) + 125 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 4","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 3), (11, 1)]",8.0
1,171,"v0 <= (((v0 + v1) + 125) - 121) - v1 && min((v0 + v1) + 132, (v0 + v1) + 125) - 4 <= (((v0 + v1) - v2) + 136) + v2","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,172,"v0 <= ((v0 + v1) + 125) - (v1 + 121) && (min((v0 + v1) + 132, (v0 + v1) + 125) - 4) - (v0 + v1) <= 121","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (33, 1), (10, 2), (11, 1)]",8.0
1,173,"v0 <= ((v0 + v1) + 125) - (v1 + 121) && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 4 <= min((v0 + v1) + 136, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,174,v0 <= v2 - (v1 + 121) && ((v0 + v1) + 132) - ((((v0 + v1) - v2) + 136) + v2) <= 4,"Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,175,v0 + v1 <= v2 - 121 && ((v0 + v1) + 132) - ((v0 + v1) + 121) <= 4,"Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,176,v0 <= v2 - (v1 + 121) && v0 + v1 <= (((v1 + v0) + 136) + 4) - 125,"Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (13, 6), (10, 2), (11, 1)]",8.0
1,177,v0 <= (v2 - 121) - v1 && 125 <= 121 + 4,"Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 1), (8, 1), (26, 1)]",8.0
1,178,"v0 <= (v2 - 121) - v1 && (v0 + v1) + 125 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 4","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (17, 1), (10, 2), (11, 1)]",8.0
1,179,v0 <= (v2 - 121) - v1 && ((v0 + v1) + 125) - 4 <= (v0 + v1) + 121,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,180,"v0 + v1 <= min((v0 + v1) + 125, v2) - 121 && (((((v0 + v1) - v2) + 132) / 8) * 8 + v2) - ((v0 + v1) + 136) <= 4","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 2), (10, 2), (11, 1)]",8.0
1,181,"v0 + v1 <= min((v0 + v1) + 125, v2) - 121 && ((v0 + v1) + 132) - ((v0 + v1) + 121) <= 4","Any[(35, 1), (34, 2), (34, 1), (34, 1), (31, 2), (33, 1), (31, 1), (17, 1), (10, 2), (11, 1)]",8.0
1,182,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 121) && ((((v0 + v1) - v2) + 132) + v2) - min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121) <= 4","Any[(8, 1), (35, 1), (34, 2), (34, 1), (17, 2), (31, 2), (33, 1), (17, 1)]",8.0
1,183,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 121) && (v0 + v1) + 125 <= ((v0 + v1) + 136) + 4","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 4), (11, 1)]",8.0
1,184,"v0 <= (min((v0 + v1) + 125, v2) - 121) - v1 && 125 <= 121 + 4","Any[(35, 1), (34, 2), (34, 2), (34, 1), (34, 1), (31, 2), (31, 2), (13, 3), (8, 2), (26, 1)]",8.0
1,185,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 121) && (v0 + v1) + 125 <= min((v0 + v1) + 136, (v0 + v1) + 121) + 4","Any[(8, 1), (35, 1), (34, 2), (34, 2), (34, 1), (17, 1), (31, 2), (31, 2), (10, 3), (11, 1)]",8.0
1,186,"v0 <= (min((v0 + v1) + 125, v2) - 121) - v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 4 <= (v0 + v1) + 136","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,187,"v0 + v1 <= min((v0 + v1) + 125, v2) - 121 && min((v0 + v1) + 132, (v0 + v1) + 125) - 4 <= (v0 + v1) + 121","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (31, 1), (10, 2), (11, 1)]",8.0
1,188,"v0 <= min((v0 + v1) + 125, v2) - (v1 + 121) && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 4 <= min((v0 + v1) + 136, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (17, 1), (10, 4), (11, 1)]",12.0
1,189,(v2 - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (((v0 + v1) + 136) + 4) - v2,"Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,190,v2 - (v0 + v1) <= 125 && v0 + v1 <= ((((v0 + v1) + 125) - v2) - 132) + v2,"Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (32, 1), (8, 1), (1, 1)]",6.0
1,191,"(v2 - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (min((v0 + v1) + 136, (v0 + v1) + 121) + 4) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",12.0
1,192,v2 <= 125 + (v0 + v1) && v0 + v1 <= (((v1 + v0) + 136) + 4) - 125,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (31, 1), (13, 7), (10, 2), (11, 1)]",8.0
1,193,v2 <= 125 + (v0 + v1) && (v0 + v1) + 125 <= (v1 + v0) + 125,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (13, 4), (35, 1), (31, 1), (31, 1), (8, 2), (1, 1)]",2.0
1,194,v2 - 125 <= v0 + v1 && v0 <= ((((v0 + v1) + 121) + 4) - 125) - v1,"Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",14.0
1,195,"(v2 - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= ((((v0 + v1) - v2) + 136) + v2) + 4","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (13, 6)]",8.0
1,196,"v2 - (v1 + 125) <= v0 && min((v0 + v1) + 132, (v0 + v1) + 125) <= 4 + ((v0 + v1) + 121)","Any[(8, 1), (35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",8.0
1,197,"v2 - (v1 + 125) <= v0 && min((((v1 + v0) - v2) + 132) + v2, (v0 + v1) + 125) <= 4 + min((((v0 + v1) - v2) + 136) + v2, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (17, 2), (17, 1), (13, 4)]",8.0
1,198,1 && ((v0 + v1) + 132) - ((((v0 + v1) - v2) + 136) + v2) <= 4,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (10, 1), (11, 1)]",14.0
1,199,1 && (((v0 + v1) + 132) - 4) - v0 <= v1 + 121,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (32, 1), (33, 1), (10, 1), (11, 1)]",10.0
1,200,1 && ((((v0 + v1) - v2) + 132) + v2) - ((v0 + v1) + 121) <= 4,"Any[(35, 1), (34, 1), (24, 1), (17, 2), (31, 1), (33, 1), (17, 1), (10, 2), (11, 1), (44, 1)]",20.0
1,201,1 && (v0 + v1) + 125 <= ((v1 + v0) + 136) + 4,"Any[(35, 1), (34, 1), (34, 1), (24, 1), (17, 1), (31, 1), (13, 5), (31, 1), (10, 3), (11, 1)]",10.0
1,202,1 && v0 + (125 + v1) <= (125 + v1) + v0,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (13, 4), (31, 1), (13, 4), (10, 1), (9, 2), (1, 1)]",4.0
1,203,1 && (v0 + (v1 + 125)) - ((v0 + v1) + 121) <= 4,"Any[(8, 1), (35, 1), (34, 1), (24, 1), (17, 1), (31, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,204,"1 && min((((v0 + v1) - v2) + 132) + v2, v0 + (v1 + 125)) - 4 <= (v0 + v1) + 136","Any[(8, 1), (35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (10, 2), (11, 1)]",14.0
1,205,1 && (((v0 + v1) + 125) - 4) - (v0 + v1) <= 121,"Any[(35, 1), (33, 1), (24, 1), (35, 1), (17, 1), (33, 1), (33, 1), (10, 1), (11, 1), (44, 1)]",16.0
1,206,"1 && min((((v0 + v1) - v2) + 132) + v2, v0 + (v1 + 125)) - 4 <= min((v0 + v1) + 136, (v0 + v1) + 121)","Any[(8, 1), (35, 1), (33, 1), (24, 1), (35, 1), (17, 2), (33, 1), (17, 1), (10, 2), (11, 1)]",14.0
1,207,"v2 <= min(v0 + (v1 + 125), v2) && v1 + v0 <= (((((v0 + v1) + 136) + 4) - v2) - 132) + v2","Any[(8, 1), (35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (13, 3), (10, 2), (11, 1)]",12.0
1,208,"v2 <= min((v1 + v0) + 125, v2) && v0 <= ((((v0 + (v1 + 125)) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (8, 2), (8, 2), (13, 2), (1, 1)]",6.0
1,209,"v2 <= min((v0 + v1) + 125, v2) && v0 <= ((((((v0 + v1) + 121) + 4) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,210,"v2 <= min((v0 + v1) + 125, v2) && v0 + v1 <= (((v1 + v0) + 136) + 4) - 125","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (10, 4), (11, 1), (34, 1)]",8.0
1,211,"v2 <= min(v0 + (v1 + 125), v2) && v0 + v1 <= (125 + (v1 + v0)) - 125","Any[(8, 1), (35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (13, 4), (7, 2), (1, 1)]",2.0
1,212,"v2 <= min((v0 + v1) + 125, v2) && ((v0 + v1) + 125) - 4 <= min((v0 + v1) + 136, (v1 + v0) + 121)","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (32, 1), (10, 3), (11, 1)]",8.0
1,213,"v2 <= min((v0 + v1) + 125, v2) && (((v0 + v1) + 125) - 4) - (((v0 + v1) - v2) + 136) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,214,"v2 <= min((v0 + v1) + 125, v2) && (((v0 + v1) + 125) - 4) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,215,"v2 <= min((v0 + v1) + 125, v2) && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= min((v0 + v1) + 136, (v1 + v0) + 121) + 4","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (35, 1), (10, 4), (11, 1)]",12.0
1,216,"(min((v0 + v1) + 121, v2) - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (((v0 + v1) + 136) + 4) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 3), (11, 1)]",12.0
1,217,"min((v0 + v1) + 121, v2) - 125 <= v0 + v1 && v0 + v1 <= ((((v0 + v1) + 125) - v2) - 132) + v2","Any[(35, 1), (34, 1), (33, 1), (17, 1), (35, 1), (34, 1), (35, 1), (33, 1), (8, 2), (1, 1)]",6.0
1,218,"(min((v0 + v1) + 121, v2) - 125) - v0 <= v1 && ((v0 + v1) - v2) + 132 <= (min((v0 + v1) + 136, (v0 + v1) + 121) + 4) - v2","Any[(35, 1), (34, 1), (33, 1), (17, 2), (35, 1), (33, 1), (33, 1), (17, 1), (10, 2), (11, 1)]",12.0
1,219,"min(121 + (v0 + v1), v2) - 125 <= v0 + v1 && v0 <= ((((v0 + v1) + 136) + 4) - 125) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 3), (11, 1), (13, 1)]",8.0
1,220,"min((v0 + v1) + 121, v2) - 125 <= v0 + v1 && v0 <= ((125 + (v1 + v0)) - 125) - v1","Any[(35, 1), (34, 1), (34, 1), (33, 1), (13, 6), (35, 1), (33, 1), (13, 5), (10, 2), (1, 1)]",2.0
1,221,"min(v0 + (v1 + 121), v2) - 125 <= v0 + v1 && v0 <= ((min((v0 + v1) + 136, (v0 + v1) + 121) + 4) - 125) - v1","Any[(8, 1), (35, 1), (34, 1), (34, 1), (33, 1), (17, 1), (35, 1), (33, 1), (10, 1), (11, 1)]",8.0
1,222,"(min((v0 + 121) + v1, v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= 4 + ((((v0 + v1) - v2) + 136) + v2)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 2), (17, 1), (10, 1)]",8.0
1,223,"(min((v1 + v0) + 121, v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + 125) + v1) <= 4 + ((v0 + v1) + 121)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 2), (10, 3)]",4.0
1,224,"(min((v0 + v1) + 121, v2) - 125) - v0 <= v1 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) <= 4 + min((((v1 + v0) - v2) + 136) + v2, (v0 + v1) + 121)","Any[(35, 1), (33, 2), (33, 1), (35, 2), (35, 1), (33, 1), (33, 1), (17, 1), (13, 11), (17, 1)]",8.0
1,225,"min((v0 + v1) + 121, v2) <= v2 && v0 <= ((((((v0 + 136) + v1) + 4) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 3), (11, 1), (10, 3)]",12.0
1,226,"min(v0 + (v1 + 121), v2) <= v2 && v0 <= (((((v1 + v0) + 125) - v2) - 132) + v2) - v1","Any[(8, 1), (35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (13, 6), (8, 1), (1, 1)]",6.0
1,227,"min((v0 + v1) + 121, v2) <= v2 && v0 <= ((((((v0 + v1) + 121) + 4) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,228,"min((v0 + v1) + 121, v2) <= v2 && ((v0 + v1) + 125) - ((v1 + v0) + 136) <= 4","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 6), (31, 1), (31, 1), (33, 1), (10, 3), (11, 1)]",8.0
1,229,"min((v0 + v1) + 121, v2) <= v2 && (v0 + v1) + 125 <= (125 + v0) + v1","Any[(35, 1), (34, 1), (34, 1), (13, 5), (13, 4), (31, 1), (31, 1), (10, 3), (9, 1), (1, 1)]",2.0
1,230,"min((v0 + v1) + 121, v2) <= v2 && ((v0 + v1) + 125) - min((v0 + v1) + 136, (v1 + v0) + 121) <= 4","Any[(35, 1), (34, 1), (34, 1), (17, 1), (13, 8), (31, 1), (31, 1), (33, 1), (10, 3), (11, 1)]",8.0
1,231,"min((v0 + v1) + 121, v2) <= v2 && (((v0 + v1) + 125) - 4) - (((v0 + v1) - v2) + 136) <= v2","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",18.0
1,232,"min((v0 + v1) + 121, v2) <= v2 && (((v0 + v1) + 125) - 4) - (v1 + v0) <= 121","Any[(35, 1), (33, 1), (17, 1), (35, 1), (13, 10), (33, 1), (33, 1), (10, 2), (11, 1), (44, 1)]",14.0
1,233,"min((v0 + v1) + 121, v2) <= v2 && min((((v0 + v1) - v2) + 132) + v2, (v0 + v1) + 125) - 4 <= min((v0 + v1) + 136, 121 + (v1 + v0))","Any[(35, 1), (33, 1), (17, 2), (35, 1), (17, 1), (33, 1), (13, 12), (13, 11), (10, 4), (11, 1)]",12.0
1,234,"min((v0 + v1) + 121, v2) <= min((v1 + v0) + 125, v2) && v0 <= ((((((v0 + v1) + 136) + 4) - v2) - 132) + v2) - v1","Any[(35, 1), (34, 1), (17, 2), (17, 1), (34, 1), (35, 1), (34, 1), (13, 4), (10, 4), (11, 1)]",12.0
1,235,"min(v0 + (v1 + 121), v2) <= min((v0 + v1) + 125, v2) && v0 <= ((((125 + (v0 + v1)) - v2) - 132) + v2) - v1","Any[(8, 1), (35, 1), (34, 1), (17, 1), (34, 1), (35, 1), (34, 1), (13, 7), (10, 2), (1, 1)]",6.0
